	0	1
11528	0	-18
11529	7	-1
11530	-11	23
11531	-26	22
11532	0	-10
11533	-19	13
11534	-5	9
11535	-14	-10
11536	-33	13
11537	-6	-38
11538	-14	-8
11539	7	3
11540	-3	-1
11541	10	-2
11542	-6	40
11543	1	-19
11544	0	-6
11545	-19	5
11546	-17	-31
11547	-14	38
11548	8	14
11549	-5	-9
11550	17	-5
11551	10	-10
11552	-13	25
11553	-26	10
11554	2	-12
11555	11	15
11556	21	-17
11557	18	-38
11558	-6	12
11559	-3	-7
11560	22	-28
11561	-13	3
11562	-11	7
11563	4	12
11564	-22	36
11565	-19	1
11566	-17	1
11567	4	12
11568	-5	17
11569	16	8
11570	28	2
11571	-21	23
11572	9	7
11573	-8	16
11574	4	-26
11575	13	-11
11576	8	6
11577	-9	3
11578	-7	23
11579	-26	22
11580	-24	14
11581	5	9
11582	-5	13
11583	-10	18
11584	-3	-5
11585	16	-16
11586	4	18
11587	-23	-19
11588	1	3
11589	-10	26
11590	-22	24
11591	1	-19
11592	-16	6
11593	1	29
11594	15	-3
11595	14	22
11596	-30	12
11597	-23	1
11598	11	1
11599	0	0
11600	21	-21
11601	-34	18
11602	-2	8
11603	5	17
11604	1	-9
11605	-28	0
11606	-24	-26
11607	-23	-7
11608	-6	0
11609	-31	-15
11610	-5	-27
11611	-12	12
11612	-4	10
11613	9	1
11614	11	-7
11615	-22	14
11616	13	-13
11617	-2	-10
11618	-10	12
11619	-15	29
11620	13	3
11621	-24	-8
11622	0	2
11623	-11	-3
11624	-4	6
11625	-5	-5
11626	9	11
11627	-10	-14
11628	10	12
11629	-9	-1
11630	1	-17
11631	12	-20
11632	-5	5
11633	-18	14
11634	6	-20
11635	15	15
11636	7	-11
11637	20	8
11638	-16	30
11639	3	3
11640	-4	2
11641	5	-3
11642	11	45
11643	6	-2
11644	-18	40
11645	-3	17
11646	3	-27
11647	4	12
11648	18	-16
11649	-11	-19
11650	17	-29
11651	-2	-2
11652	-10	-32
11653	11	23
11654	7	-15
11655	-10	-2
11656	21	-5
11657	-2	26
11658	-12	22
11659	19	-49
11660	11	21
11661	-6	-22
11662	36	-18
11663	-23	5
11664	-10	8
11665	27	-37
11666	27	5
11667	-2	-22
11668	10	4
11669	9	-15
11670	-11	27
11671	-14	2
11672	-29	-11
11673	22	-6
11674	-16	10
11675	21	5
11676	1	-21
11677	26	-18
11678	4	-14
11679	-17	-13
11680	10	-16
11681	-13	19
11682	3	-27
11683	22	6
11684	34	16
11685	5	-19
11686	13	3
11687	10	-10
11688	-3	-1
11689	-12	-4
11690	-6	-16
11691	31	-33
11692	-25	1
11693	-4	36
11694	-10	8
11695	-23	21
11696	-12	2
11697	19	7
11698	3	9
11699	0	16
11700	0	-6
11701	9	1
11702	-19	3
11703	4	4
11704	-15	3
11705	-2	-6
11706	28	22
11707	19	11
11708	7	-3
11709	10	-6
11710	24	2
11711	5	5
11712	-8	-2
11713	1	21
11714	5	27
11715	-4	-28
11716	14	28
11717	-7	21
11718	-15	11
11719	-6	-18
11720	27	-11
11721	14	2
11722	28	-34
11723	-15	1
11724	-9	1
11725	-8	4
11726	-10	-20
11727	-23	-3
11728	-22	8
11729	-3	-3
11730	-11	-1
11731	2	2
11732	0	-14
11733	-3	-23
11734	-27	-25
11735	12	-28
11736	-9	9
11737	4	-36
11738	-2	-4
11739	-15	-7
11740	3	-23
11741	-18	10
11742	-28	18
11743	-11	37
11744	14	-32
11745	-3	-27
11746	-23	3
11747	30	18
11748	-16	22
11749	1	5
11750	1	-5
11751	-8	28
11752	-7	3
11753	10	-10
11754	4	-2
11755	7	23
11756	9	7
11757	-8	8
11758	10	-20
11759	-5	11
11760	2	8
11761	23	-1
11762	3	5
11763	10	-14
11764	-24	6
11765	-17	15
11766	11	9
11767	20	0
11768	-25	5
11769	-10	10
11770	-16	10
11771	21	-7
11772	-21	-23
11773	0	-20
11774	14	4
11775	-23	9
11776	-3	-3
11777	4	-6
11778	0	12
11779	17	-33
11780	27	-13
11781	20	-14
11782	4	28
11783	-9	9
11784	4	4
11785	-7	27
11786	-21	-9
11787	-2	-8
11788	8	-8
11789	-5	21
11790	5	13
11791	-10	-4
11792	9	1
11793	-14	4
11794	-22	-6
11795	-7	-1
11796	3	-1
11797	6	-12
11798	22	-10
11799	-1	-11
11800	14	-10
11801	-11	27
11802	27	-13
11803	-28	-10
11804	-2	10
11805	-29	13
11806	5	-11
11807	12	30
11808	9	-3
11809	2	20
11810	-2	6
11811	25	-5
11812	23	-25
11813	-6	0
11814	-22	-14
11815	15	-15
11816	-8	16
11817	-1	-15
11818	-3	9
11819	-14	-12
11820	-4	0
11821	-23	-9
11822	23	11
11823	-14	20
11824	19	-21
11825	10	-4
11826	-10	-10
11827	11	1
11828	1	-23
11829	2	4
11830	22	18
11831	21	-17
11832	8	4
11833	-11	15
11834	3	-17
11835	34	-24
11836	12	0
11837	7	1
11838	-23	33
11839	-26	8
11840	-7	13
11841	14	4
11842	6	-14
11843	-7	3
11844	-15	1
11845	-24	34
11846	8	4
11847	-3	7
11848	12	-4
11849	-21	9
11850	1	-23
11851	10	-4
11852	14	2
11853	-13	-11
11854	-3	5
11855	12	6
11856	15	-9
11857	6	4
11858	18	-10
11859	-21	1
11860	-5	-5
11861	-20	-14
11862	20	-36
11863	7	-7
11864	8	20
11865	33	-9
11866	-21	11
11867	-22	16
11868	6	26
11869	5	-5
11870	-9	3
11871	12	-2
11872	-5	23
11873	10	-24
11874	22	-30
11875	3	-3
11876	3	-17
11877	-12	2
11878	-16	0
11879	-1	5
11880	14	-6
11881	-9	17
11882	5	1
11883	16	6
11884	-8	-12
11885	23	-7
11886	-7	-31
11887	-22	12
11888	-5	-1
11889	0	18
11890	20	-12
11891	27	5
11892	-5	3
11893	-14	16
11894	10	-22
11895	19	-19
11896	28	-8
11897	-5	9
11898	9	9
11899	6	-12
11900	-10	14
11901	-13	-19
11902	-7	41
11903	4	-6
11904	10	22
11905	11	-7
11906	11	-5
11907	-14	32
11908	-22	2
11909	-11	-1
11910	5	5
11911	-10	-20
11912	1	-7
11913	12	-6
11914	-14	14
11915	15	13
11916	-9	-5
11917	16	18
11918	18	6
11919	-3	3
11920	-32	4
11921	7	-7
11922	-13	-1
11923	-36	2
11924	-12	32
11925	13	-17
11926	-11	21
11927	16	-6
11928	5	13
11929	6	-8
11930	8	-48
11931	-1	-19
11932	-9	-17
11933	-10	8
11934	0	-4
11935	5	-1
11936	-4	0
11937	15	21
11938	-13	-5
11939	-12	26
11940	-28	8
11941	1	-1
11942	21	1
11943	32	10
11944	7	19
11945	-20	30
11946	-22	10
11947	-15	3
11948	-3	1
11949	0	-6
11950	-14	-10
11951	-25	-11
11952	-4	4
11953	-15	15
11954	13	-11
11955	-20	6
11956	-20	24
11957	-5	-19
11958	-29	11
11959	-20	-2
11960	-35	21
11961	12	22
11962	10	-6
11963	-1	13
11964	3	-17
11965	-8	-18
11966	22	-18
11967	1	23
11968	-12	-8
11969	19	-19
11970	-9	19
11971	8	6
11972	2	-26
11973	-13	5
11974	-13	3
11975	22	-24
11976	27	-9
11977	0	6
11978	10	-2
11979	-27	31
11980	19	-1
11981	-10	-4
11982	-16	0
11983	-7	7
11984	-8	8
11985	13	-17
11986	5	-7
11987	0	18
11988	50	-18
11989	17	15
11990	17	13
11991	6	-8
11992	13	-27
11993	0	-10
11994	22	10
11995	-21	25
11996	-15	13
11997	18	-28
11998	4	0
11999	23	-19
12000	-4	28
12001	13	-5
12002	9	17
12003	-4	-2
12004	42	-2
12005	-11	7
12006	-11	21
12007	18	4
12008	23	-21
12009	-10	44
12010	-12	0
12011	1	-21
12012	-17	-33
12013	4	-2
12014	-14	-10
12015	5	-9
12016	14	-2
12017	-7	-5
12018	-11	17
12019	-10	0
12020	12	-12
12021	-15	19
12022	-3	-19
12023	8	-10
12024	-1	-13
12025	-8	26
12026	-10	-18
12027	-23	27
12028	7	19
12029	30	8
12030	8	28
12031	-7	-1
12032	5	-15
12033	-32	10
12034	28	-28
12035	13	-1
12036	-23	21
12037	-18	16
12038	-2	-14
12039	9	-9
12040	-24	16
12041	21	-1
12042	11	-1
12043	-14	4
12044	-18	30
12045	-15	3
12046	-17	15
12047	12	2
12048	23	-1
12049	-4	-10
12050	0	32
12051	-9	-11
12052	27	-1
12053	10	16
12054	6	6
12055	23	-3
12056	-16	-12
12057	7	9
12058	5	-7
12059	10	-8
12060	-10	6
12061	11	1
12062	5	17
12063	24	-34
12064	15	-29
12065	-4	6
12066	0	-16
12067	11	-3
12068	15	-9
12069	-2	12
12070	-10	22
12071	3	-19
12072	10	-2
12073	-15	-1
12074	-21	11
12075	-4	-14
12076	-4	-12
12077	1	11
12078	-5	-13
12079	10	-24
12080	15	-21
12081	2	0
12082	-6	-10
12083	-9	17
12084	-13	-9
12085	-32	14
12086	-32	8
12087	-25	13
12088	24	4
12089	-19	-9
12090	19	7
12091	22	-12
12092	-2	-6
12093	33	-5
12094	-5	-21
12095	12	-34
12096	-5	-13
12097	20	-26
12098	-32	8
12099	3	-15
12100	-3	9
12101	0	-10
12102	20	-20
12103	1	7
12104	6	22
12105	-3	27
12106	11	-21
12107	-8	-30
12108	-10	2
12109	11	-3
12110	-19	13
12111	-8	18
12112	11	-21
12113	-18	-4
12114	-6	14
12115	11	9
12116	-35	13
12117	-22	16
12118	18	-22
12119	-3	-1
12120	-28	20
12121	13	-9
12122	19	-1
12123	-2	16
12124	12	-4
12125	11	-11
12126	9	1
12127	10	0
12128	15	19
12129	-6	-8
12130	2	38
12131	7	-15
12132	13	-7
12133	-14	-16
12134	-6	2
12135	-7	-9
12136	-22	10
12137	-21	9
12138	-23	9
12139	24	-14
12140	-2	22
12141	-35	19
12142	-1	27
12143	-4	10
12144	-15	-15
12145	-6	0
12146	-18	-6
12147	5	-29
12148	3	15
12149	30	32
12150	6	2
12151	15	-27
12152	-14	6
12153	17	-9
12154	-5	19
12155	4	-22
12156	18	-6
12157	-17	17
12158	-15	-7
12159	-8	-18
12160	-10	-6
12161	-13	-7
12162	11	-5
12163	-14	16
12164	0	0
12165	-17	25
12166	7	-1
12167	-32	6
12168	-27	17
12169	-16	10
12170	-14	10
12171	-13	5
12172	-31	25
12173	34	-8
12174	-16	8
12175	7	1
12176	-18	46
12177	9	7
12178	-7	-7
12179	10	20
12180	8	16
12181	21	11
12182	-15	-19
12183	-28	18
12184	11	11
12185	4	6
12186	6	-18
12187	-7	15
12188	-17	15
12189	22	-32
12190	0	-12
12191	1	3
12192	-6	10
12193	17	3
12194	13	-15
12195	-10	24
12196	-8	-8
12197	17	-13
12198	-19	13
12199	-8	14
12200	5	9
12201	-6	-20
12202	-12	28
12203	-1	17
12204	13	-7
12205	-40	-6
12206	22	-6
12207	7	-11
12208	-20	4
12209	-35	-5
12210	21	13
12211	-12	-2
12212	14	-6
12213	9	-29
12214	-3	13
12215	6	8
12216	-3	17
12217	4	-14
12218	-22	6
12219	-5	-3
12220	33	-7
12221	14	32
12222	-12	-16
12223	11	5
12224	-10	2
12225	-15	-13
12226	1	5
12227	2	8
12228	-14	14
12229	7	9
12230	-13	-13
12231	14	-8
12232	-15	1
12233	-26	8
12234	16	8
12235	-1	-11
12236	-5	11
12237	6	0
12238	16	12
12239	-27	15
12240	0	-4
12241	25	7
12242	-7	-7
12243	-4	10
12244	-4	-12
12245	15	-15
12246	-9	7
12247	20	2
12248	9	25
12249	20	-6
12250	-18	-6
12251	-33	29
12252	19	-9
12253	-4	6
12254	18	-18
12255	1	-9
12256	-4	8
12257	-7	35
12258	1	29
12259	20	-22
12260	4	4
12261	3	-7
12262	-1	11
12263	4	-6
12264	-13	-33
12265	-6	16
12266	-8	-12
12267	1	3
12268	-7	17
12269	14	-16
12270	-4	-8
12271	3	29
12272	-20	12
12273	-21	13
12274	-25	-5
12275	-16	-30
12276	24	-32
12277	-31	11
12278	-3	13
12279	16	-10
12280	9	-7
12281	2	-8
12282	-20	-24
12283	3	-31
12284	-45	-5
12285	-6	0
12286	0	-16
12287	-11	-9
12288	-31	23
12289	-16	-24
12290	18	0
12291	11	15
12292	-21	21
12293	12	16
12294	34	-32
12295	21	-7
12296	4	-10
12297	-23	9
12298	-15	-5
12299	-4	24
12300	-40	30
12301	11	-17
12302	19	5
12303	20	0
12304	13	-77
12305	2	-26
12306	16	2
12307	-5	-1
12308	-13	9
12309	2	6
12310	0	-10
12311	-3	13
12312	-10	0
12313	-7	5
12314	5	3
12315	-14	-42
12316	-10	8
12317	7	-13
12318	-1	1
12319	2	-6
12320	7	-11
12321	52	-20
12322	-6	0
12323	9	-19
12324	9	-1
12325	8	-8
12326	2	-4
12327	11	-21
12328	14	-4
12329	-39	29
12330	17	7
12331	2	-14
12332	10	8
12333	19	-17
12334	-13	29
12335	-6	-2
12336	29	-1
12337	-20	-4
12338	2	-8
12339	15	-9
12340	7	21
12341	-8	-4
12342	14	4
12343	5	13
12344	2	12
12345	-1	11
12346	-9	-3
12347	14	10
12348	6	12
12349	25	17
12350	-27	-29
12351	26	-10
12352	3	1
12353	-4	-32
12354	2	12
12355	-7	-3
12356	-13	9
12357	-2	10
12358	-12	2
12359	5	-11
12360	-10	12
12361	1	-7
12362	13	-1
12363	42	-30
12364	-36	10
12365	-3	-43
12366	-3	-5
12367	-24	12
12368	-23	11
12369	16	-44
12370	-6	20
12371	-29	3
12372	-11	11
12373	6	6
12374	28	-18
12375	-9	-49
12376	10	-28
12377	-13	19
12378	3	-19
12379	-22	-18
12380	-12	26
12381	19	15
12382	3	-11
12383	8	-4
12384	7	-7
12385	14	22
12386	4	-14
12387	-7	-15
12388	-9	5
12389	-8	-12
12390	-26	28
12391	13	-35
12392	6	-12
12393	-9	7
12394	23	1
12395	18	2
12396	4	-10
12397	3	7
12398	7	9
12399	8	-8
12400	-21	13
12401	36	-32
12402	2	-12
12403	-3	29
12404	-29	-11
12405	-10	18
12406	-24	30
12407	37	-15
12408	16	-2
12409	-21	23
12410	-5	17
12411	-4	20
12412	-18	28
12413	-17	-13
12414	-1	1
12415	-2	-14
12416	-20	-10
12417	13	-11
12418	-9	25
12419	-26	10
12420	4	14
12421	15	-1
12422	1	-17
12423	2	-14
12424	7	9
12425	-14	-10
12426	-22	4
12427	-9	-9
12428	-15	-5
12429	-22	-10
12430	-2	20
12431	-15	5
12432	6	0
12433	1	-3
12434	-9	21
12435	12	-16
12436	-14	8
12437	-33	7
12438	-15	-1
12439	-32	28
12440	15	-15
12441	-4	12
12442	32	-18
12443	-13	-13
12444	5	-29
12445	-16	20
12446	20	-22
12447	13	5
12448	4	26
12449	19	-9
12450	-43	11
12451	10	2
12452	-12	-18
12453	-11	-3
12454	15	-11
12455	14	-18
12456	-9	-15
12457	0	12
12458	-12	14
12459	15	-17
12460	17	-1
12461	32	-8
12462	-24	10
12463	33	-7
12464	-12	14
12465	-7	-3
12466	-13	17
12467	-6	6
12468	4	6
12469	-5	15
12470	-15	27
12471	-14	42
12472	29	-21
12473	-36	16
12474	16	-6
12475	21	9
12476	15	-3
12477	-20	16
12478	-8	-2
12479	-13	11
12480	-24	-2
12481	-29	3
12482	1	-21
12483	22	-18
12484	18	12
12485	15	3
12486	9	3
12487	-8	8
12488	-9	1
12489	8	-16
12490	-4	-22
12491	-13	3
12492	-1	-11
12493	14	-22
12494	10	8
12495	-9	-9
12496	0	-14
12497	-3	-3
12498	-1	25
12499	10	6
12500	-18	0
12501	5	-35
12502	7	-11
12503	-12	20
12504	-35	11
12505	16	-8
12506	-16	-34
12507	5	1
12508	-7	-25
12509	-6	2
12510	22	0
12511	17	1
12512	6	4
12513	-25	7
12514	9	19
12515	20	-12
12516	8	14
12517	-5	-5
12518	-15	-1
12519	6	-6
12520	13	-5
12521	-12	8
12522	-8	2
12523	-19	17
12524	13	-13
12525	18	14
12526	-34	20
12527	-7	17
12528	0	6
12529	-9	27
12530	9	-25
12531	14	-2
12532	2	-28
12533	-5	27
12534	5	-13
12535	4	28
12536	-3	11
12537	-30	26
12538	22	4
12539	21	-31
12540	13	15
12541	8	-4
12542	-24	6
12543	-11	-15
12544	15	-31
12545	18	6
12546	-8	-14
12547	-23	9
12548	19	1
12549	-16	32
12550	18	-20
12551	5	13
12552	-2	-16
12553	-13	-5
12554	-5	37
12555	-6	-2
12556	0	-2
12557	-5	-9
12558	27	-19
12559	-24	4
12560	13	-29
12561	-10	10
12562	20	6
12563	7	11
12564	-23	-9
12565	-4	-16
12566	2	-24
12567	7	-17
12568	-6	8
12569	29	-27
12570	-3	-17
12571	14	-18
12572	4	18
12573	5	-19
12574	9	31
12575	16	-4
12576	23	-11
12577	0	8
12578	26	-24
12579	9	21
12580	-17	-3
12581	-14	-14
12582	8	-6
12583	-7	-7
12584	10	12
12585	21	5
12586	-3	15
12587	2	-10
12588	0	-6
12589	1	-7
12590	9	-33
12591	-4	-20
12592	-1	37
12593	-22	-2
12594	-8	-22
12595	5	-7
12596	27	5
12597	24	-32
12598	-2	16
12599	21	-31
12600	8	-22
12601	5	-15
12602	9	-1
12603	4	-8
12604	2	-8
12605	5	-19
12606	-11	3
12607	14	10
12608	-9	1
12609	20	-12
12610	2	16
12611	33	-7
12612	-3	39
12613	4	28
12614	-6	12
12615	-21	39
12616	2	24
12617	-3	29
12618	-3	7
12619	-2	6
12620	10	0
12621	19	19
12622	-1	-11
12623	6	-30
12624	3	5
12625	-2	2
12626	-4	-2
12627	13	5
12628	-7	7
12629	-18	-2
12630	32	-22
12631	3	-21
12632	-12	18
12633	13	-7
12634	-11	-5
12635	0	8
12636	4	6
12637	19	-5
12638	-13	17
12639	12	-20
12640	9	-5
12641	4	-20
12642	-14	32
12643	31	-25
12644	-21	-15
12645	8	-12
12646	-10	-4
12647	-3	-11
12648	0	-14
12649	-7	-11
12650	-3	11
12651	4	0
12652	28	-6
12653	-21	11
12654	27	-31
12655	16	4
12656	-21	1
12657	-24	8
12658	-30	24
12659	5	-7
12660	-23	7
12661	0	0
12662	6	-16
12663	27	3
12664	0	22
12665	19	-17
12666	-13	17
12667	0	-8
12668	0	-2
12669	-23	-3
12670	17	27
12671	28	-8
12672	6	-24
12673	19	11
12674	1	-29
12675	-24	36
12676	20	-10
12677	35	27
12678	-15	23
12679	2	-22
12680	-7	23
12681	12	12
12682	36	2
12683	21	-23
12684	29	-13
12685	6	6
12686	18	-12
12687	-15	-7
12688	-2	-12
12689	5	-11
12690	11	13
12691	-8	8
12692	-28	22
12693	-3	1
12694	7	17
12695	-2	-10
12696	-17	17
12697	4	4
12698	-20	-14
12699	19	-5
12700	3	-15
12701	-10	18
12702	-42	44
12703	19	3
12704	4	-10
12705	-17	-9
12706	13	31
12707	-6	6
12708	22	-4
12709	-37	-1
12710	-23	19
12711	8	-4
12712	-9	1
12713	-32	28
12714	-4	-26
12715	19	3
12716	-25	-11
12717	-18	-2
12718	-10	-16
12719	3	-5
12720	2	-36
12721	3	15
12722	29	-5
12723	12	0
12724	-8	-6
12725	-5	-17
12726	-7	-5
12727	2	2
12728	-5	-3
12729	10	2
12730	18	0
12731	3	-5
12732	7	9
12733	4	20
12734	-4	-2
12735	3	-17
12736	12	18
12737	-13	27
12738	9	3
12739	38	-42
12740	-8	18
12741	-7	-3
12742	3	5
12743	-14	26
12744	-1	-3
12745	8	-12
12746	-16	2
12747	-5	-1
12748	-27	-33
12749	4	-36
12750	-36	-10
12751	21	-7
12752	6	-4
12753	15	-5
12754	5	19
12755	-8	16
12756	-14	8
12757	5	-15
12758	3	-19
12759	-8	20
12760	7	-3
12761	18	-14
12762	10	16
12763	-29	23
12764	13	3
12765	38	-2
12766	2	12
12767	-15	9
12768	4	22
12769	-7	5
12770	-21	1
12771	-10	-6
12772	-12	-2
12773	-13	23
12774	-31	19
12775	-18	22
12776	-9	-3
12777	6	18
12778	6	-16
12779	31	-13
12780	33	-1
12781	6	-14
12782	6	4
12783	-3	21
12784	-8	-26
12785	3	-41
12786	25	-25
12787	14	6
12788	4	30
12789	1	25
12790	7	29
12791	-10	-10
12792	1	-5
12793	-2	-30
12794	-6	-4
12795	13	13
12796	7	-11
12797	26	-30
12798	-6	20
12799	-21	-5
12800	-5	15
12801	8	-10
12802	10	6
12803	1	19
12804	23	-17
12805	6	0
12806	-28	16
12807	21	7
12808	-14	10
12809	-3	27
12810	-43	13
12811	-26	32
12812	-8	12
12813	17	11
12814	25	1
12815	0	-14
12816	-13	23
12817	10	12
12818	-4	12
12819	-15	-5
12820	-5	15
12821	20	22
12822	-34	34
12823	-3	-13
12824	-4	-4
12825	-15	3
12826	-7	5
12827	16	-22
12828	-18	-2
12829	-23	3
12830	13	5
12831	18	24
12832	-15	1
12833	24	-6
12834	-26	14
12835	-9	-3
12836	21	-11
12837	-10	8
12838	-24	28
12839	11	-27
12840	24	8
12841	-19	11
12842	21	5
12843	-8	2
12844	14	-2
12845	-7	-17
12846	-15	5
12847	2	-16
12848	-9	19
12849	-4	6
12850	-42	22
12851	-7	3
12852	-29	19
12853	-22	-16
12854	-12	12
12855	17	-29
12856	-16	-28
12857	11	1
12858	7	-1
12859	12	2
12860	-2	14
12861	-1	1
12862	-9	7
12863	-22	16
12864	11	-25
12865	-22	4
12866	0	8
12867	5	23
12868	-11	17
12869	14	-8
12870	-28	-8
12871	-5	-15
12872	-2	10
12873	15	21
12874	-21	11
12875	-10	-4
12876	-10	10
12877	-43	11
12878	13	-7
12879	-2	0
12880	1	17
12881	-6	-20
12882	0	-8
12883	11	1
12884	-9	3
12885	-6	0
12886	-20	4
12887	-7	-17
12888	-18	14
12889	17	7
12890	5	-3
12891	6	16
12892	-6	6
12893	3	-27
12894	-17	-1
12895	-2	8
12896	3	-9
12897	20	-26
12898	2	2
12899	1	-5
12900	13	-3
12901	-8	-34
12902	6	14
12903	-25	9
12904	6	6
12905	-7	-13
12906	9	-19
12907	-26	0
12908	30	-6
12909	15	21
12910	-13	-9
12911	6	-8
12912	-5	23
12913	2	-8
12914	12	-40
12915	13	-17
12916	-3	-7
12917	-10	12
12918	12	-20
12919	23	-11
12920	-24	32
12921	-31	-9
12922	13	5
12923	-12	6
12924	-16	0
12925	23	-19
12926	3	15
12927	16	-26
12928	2	-10
12929	-27	15
12930	-21	15
12931	-4	-14
12932	4	0
12933	1	11
12934	7	-1
12935	10	-12
12936	-7	29
12937	14	12
12938	10	-42
12939	-15	3
12940	21	-47
12941	-24	-18
12942	16	-8
12943	-19	-13
12944	16	-4
12945	17	15
12946	31	7
12947	2	24
12948	-2	-2
12949	9	-21
12950	11	-37
12951	-16	6
12952	9	-11
12953	44	-26
12954	8	-16
12955	-7	-5
12956	9	1
12957	2	0
12958	14	-2
12959	-3	7
12960	14	2
12961	3	-3
12962	-15	-3
12963	20	2
12964	-24	-16
12965	-9	-11
12966	29	-23
12967	2	8
12968	-23	17
12969	-8	26
12970	24	-16
12971	-15	15
12972	13	-15
12973	10	-16
12974	6	-2
12975	5	19
12976	-18	6
12977	21	-9
12978	-17	3
12979	-8	-30
12980	-16	32
12981	-7	-5
12982	15	-1
12983	-14	8
12984	11	7
12985	4	6
12986	0	8
12987	-1	9
12988	15	-29
12989	-10	0
12990	-14	-2
12991	-9	-3
12992	-4	-4
12993	1	-13
12994	3	15
12995	10	-12
12996	8	-20
12997	-9	29
12998	21	1
12999	-18	16
13000	19	-1
13001	14	0
13002	14	14
13003	7	9
13004	-19	-3
13005	-18	-20
13006	-2	6
13007	21	-17
13008	4	-8
13009	23	-7
13010	-15	5
13011	34	0
13012	12	0
13013	9	19
13014	-13	-21
13015	-26	24
13016	-3	21
13017	14	-16
13018	6	-18
13019	-23	7
13020	19	-13
13021	2	-4
13022	14	-6
13023	7	1
13024	18	-18
13025	9	15
13026	-1	-1
13027	0	-10
13028	6	18
13029	-17	-3
13030	17	-19
13031	-20	-2
13032	-11	-15
13033	-6	-44
13034	-14	-38
13035	21	-9
13036	-1	3
13037	34	20
13038	18	-10
13039	-5	-15
13040	-8	-4
13041	9	-5
13042	-21	-1
13043	-30	-16
13044	4	-4
13045	-33	53
13046	1	13
13047	-22	40
13048	-19	-7
13049	-20	18
13050	24	-12
13051	9	-5
13052	15	-33
13053	12	-18
13054	4	-32
13055	11	-3
13056	-5	-5
13057	8	-6
13058	-6	10
13059	5	-29
13060	-11	1
13061	36	-14
13062	2	34
13063	39	-35
13064	-10	-2
13065	-11	19
13066	1	17
13067	-22	-4
13068	38	2
13069	3	-19
13070	15	-33
13071	-2	32
13072	5	1
13073	-28	38
13074	18	2
13075	-13	21
13076	-1	19
13077	-24	10
13078	-2	2
13079	1	-9
13080	2	14
13081	19	1
13082	-13	3
13083	10	-8
13084	-14	6
13085	-15	7
13086	13	-7
13087	-22	12
13088	15	-1
13089	6	-16
13090	-4	-12
13091	17	-1
13092	-19	5
13093	-2	8
13094	-24	-4
13095	15	9
13096	2	6
13097	-29	-27
13098	-9	-21
13099	-6	-8
13100	-2	-6
13101	5	-1
13102	25	1
13103	-6	4
13104	-1	-25
13105	-20	-6
13106	2	-2
13107	-31	-1
13108	9	-19
13109	0	26
13110	-10	10
13111	7	-27
13112	4	8
13113	19	9
13114	23	-1
13115	-12	-6
13116	-4	4
13117	-7	-5
13118	-7	-7
13119	-4	-6
13120	-7	9
13121	0	6
13122	10	6
13123	11	-7
13124	13	37
13125	-18	20
13126	8	0
13127	27	-11
13128	-12	24
13129	17	-17
13130	5	13
13131	16	-2
13132	-6	-18
13133	5	-13
13134	21	-7
13135	6	8
13136	5	37
13137	14	-24
13138	-12	-20
13139	-13	1
13140	1	-11
13141	12	10
13142	14	6
13143	-9	-19
13144	10	14
13145	-31	11
13146	1	13
13147	10	-24
13148	16	-8
13149	21	11
13150	29	1
13151	-20	34
13152	-13	-1
13153	4	6
13154	14	-18
13155	1	-13
13156	-13	3
13157	14	4
13158	-8	-16
13159	-3	15
13160	-10	-14
13161	21	-5
13162	5	-3
13163	-14	0
13164	24	8
13165	5	-9
13166	25	-15
13167	12	10
13168	1	-15
13169	32	2
13170	-6	-14
13171	7	-3
13172	5	-35
13173	-2	-16
13174	4	0
13175	19	-19
13176	14	14
13177	-5	25
13178	-13	11
13179	2	20
13180	-4	-20
13181	-17	-3
13182	7	-13
13183	-28	2
13184	-6	-2
13185	5	-1
13186	19	7
13187	8	-2
13188	-18	26
13189	-13	5
13190	1	-15
13191	8	2
13192	17	9
13193	-14	-4
13194	26	-22
13195	9	-9
13196	11	-21
13197	26	4
13198	-2	-30
13199	-13	5
13200	6	14
13201	23	-31
13202	-7	-3
13203	8	-22
13204	34	-2
13205	5	27
13206	-5	15
13207	4	6
13208	7	-13
13209	14	0
13210	10	-14
13211	11	21
13212	1	9
13213	6	4
13214	18	-6
13215	9	-5
13216	24	-16
13217	-19	11
13218	3	11
13219	18	-4
13220	0	12
13221	-1	9
13222	-19	-3
13223	14	-16
13224	-29	-13
13225	-2	-16
13226	-6	2
13227	-5	1
13228	1	13
13229	10	-8
13230	18	2
13231	25	-1
13232	-2	6
13233	-3	-1
13234	-13	-17
13235	-16	2
13236	-6	10
13237	-13	-3
13238	-27	-11
13239	4	2
13240	3	-13
13241	0	-2
13242	4	-8
13243	3	1
13244	-19	5
13245	-16	14
13246	20	-28
13247	1	11
13248	22	-10
13249	-5	29
13250	-23	-3
13251	28	-2
13252	-16	4
13253	15	-19
13254	41	5
13255	-2	8
13256	17	-15
13257	32	-2
13258	0	-4
13259	-23	-17
13260	-3	-15
13261	2	4
13262	2	-18
13263	25	-9
13264	16	-16
13265	-5	25
13266	29	-11
13267	18	20
13268	10	10
13269	7	-11
13270	-23	-3
13271	-8	-2
13272	-27	29
13273	-14	-4
13274	-2	14
13275	9	-9
13276	1	1
13277	4	-2
13278	4	16
13279	13	23
13280	10	10
13281	-15	-5
13282	3	7
13283	-16	-6
13284	-8	-24
